City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
291,Sept-Iles,CA,2021-04-06 21:17:18,50.2001,-66.3821,50.0,76,100,4.61
292,Srednekolymsk,RU,2021-04-06 21:20:23,67.45,153.6833,-14.28,91,82,7.18
293,Tromso,NO,2021-04-06 21:20:24,69.6496,18.957,32.0,93,90,27.63
294,Kaabong,UG,2021-04-06 21:20:24,3.4836,34.1492,69.24,70,85,12.19
295,Bikin,RU,2021-04-06 21:20:24,46.8161,134.26,29.32,46,71,8.57
296,Sur,OM,2021-04-06 21:20:25,22.5667,59.5289,80.87,29,0,3.53
297,Sujiatun,CN,2021-04-06 21:20:25,41.6592,123.3392,41.0,26,0,11.18
298,Itarema,BR,2021-04-06 21:20:25,-2.9248,-39.9167,80.78,76,100,13.22
299,Biak,ID,2021-04-06 21:20:26,-0.9131,122.8766,76.71,79,14,2.01
300,Ondjiva,AO,2021-04-06 21:20:26,-17.0667,15.7333,71.29,50,13,6.67
301,Kampene,CD,2021-04-06 21:20:26,-3.6,26.6667,68.9,97,100,1.28
302,Makinsk,KZ,2021-04-06 21:20:27,52.6292,70.4169,30.18,98,100,6.42
303,Hovd,MN,2021-04-06 21:20:27,48.0056,91.6419,37.81,32,51,6.89
304,Krasnoselkup,RU,2021-04-06 21:20:28,65.7,82.4667,32.45,98,100,10.27
305,High Rock,BS,2021-04-06 21:20:28,26.6208,-78.2833,71.6,49,20,10.36
306,Ojinaga,MX,2021-04-06 21:20:28,29.5667,-104.4167,93.2,7,1,16.11
307,Qaqortoq,GL,2021-04-06 21:20:29,60.7167,-46.0333,35.6,87,75,2.3
308,Tema,GH,2021-04-06 21:20:29,5.667,-0.0166,84.2,84,20,10.36
309,Bulgan,MN,2021-04-06 21:20:30,48.8125,103.5347,35.85,50,33,0.49
310,Carauari,BR,2021-04-06 21:18:17,-4.8828,-66.8958,81.34,91,100,1.99
311,Santa Vitoria Do Palmar,BR,2021-04-06 21:20:30,-33.5189,-53.3681,70.74,78,12,8.12
312,Vestmannaeyjar,IS,2021-04-06 21:20:30,63.4427,-20.2734,31.23,51,76,4.41
313,Orotukan,RU,2021-04-06 21:20:31,62.2667,151.7,6.17,94,100,1.52
314,Sabang,ID,2021-04-06 21:17:36,5.8933,95.3214,81.41,74,100,11.07
315,Lebu,CL,2021-04-06 21:17:34,-37.6167,-73.65,58.55,87,100,8.28
316,Bosaso,SO,2021-04-06 21:20:31,11.2842,49.1816,78.58,58,98,5.32
317,Klaksvik,FO,2021-04-06 21:20:32,62.2266,-6.589,28.4,69,75,18.41
318,Nome,US,2021-04-06 21:20:32,64.5011,-165.4064,12.2,52,1,7.23
319,Manono,CD,2021-04-06 21:20:32,-7.3,27.4167,70.81,91,39,3.51
320,Kamenka,RU,2021-04-06 21:20:33,51.3223,42.7678,37.0,83,66,6.78
321,Camacha,PT,2021-04-06 21:20:33,33.0833,-16.3333,62.6,77,20,9.22
322,Tamale,GH,2021-04-06 21:20:33,9.4008,-0.8393,95.85,20,28,3.31
323,Tezu,IN,2021-04-06 21:20:34,27.9167,96.1667,71.44,30,13,5.08
324,Santa Cruz,BO,2021-04-06 21:18:45,-17.8,-63.1667,87.8,61,75,4.61
325,Dalvik,IS,2021-04-06 21:20:34,65.9702,-18.5286,15.8,62,0,3.44
326,Maarianhamina,AX,2021-04-06 21:20:35,60.0973,19.9348,39.2,60,0,9.22
327,Margate,GB,2021-04-06 21:20:35,51.3813,1.3862,37.0,53,27,4.0
328,Diffa,NE,2021-04-06 21:20:35,13.3154,12.6113,88.27,10,7,5.53
329,Marsh Harbour,BS,2021-04-06 21:20:36,26.5412,-77.0636,69.48,51,12,9.06
330,Eyl,SO,2021-04-06 21:20:36,7.9803,49.8164,77.36,60,83,11.77
331,Saint-Pierre,RE,2021-04-06 21:18:25,-21.3393,55.4781,78.8,69,0,5.75
332,Lazaro Cardenas,MX,2021-04-06 21:20:36,17.9583,-102.2,84.16,54,0,11.77
333,Great Falls,US,2021-04-06 21:20:37,47.5002,-111.3008,55.99,28,1,9.22
334,Grojec,PL,2021-04-06 21:20:37,51.8625,20.8676,35.01,100,55,8.16
335,Kaeo,NZ,2021-04-06 21:20:37,-35.1,173.7833,64.0,83,100,5.99
336,Pasighat,IN,2021-04-06 21:20:38,28.0667,95.3333,69.89,37,8,4.59
337,Maniitsoq,GL,2021-04-06 21:16:37,65.4167,-52.9,23.47,81,19,4.56
338,Concepcion Del Uruguay,AR,2021-04-06 21:20:38,-32.4825,-58.2372,76.64,71,98,6.46
339,Roald,NO,2021-04-06 21:20:39,62.5833,6.1333,39.2,75,75,16.11
340,Yerofey Pavlovich,RU,2021-04-06 21:20:39,53.9667,121.9667,4.17,85,60,3.2
341,Kodinsk,RU,2021-04-06 21:20:39,58.6881,99.1844,29.97,98,53,3.51
342,Saint Anthony,US,2021-04-06 21:20:40,45.0205,-93.218,69.8,63,90,6.91
343,Umea,SE,2021-04-06 21:20:40,63.8284,20.2597,33.8,93,75,3.44
344,Coihaique,CL,2021-04-06 21:20:41,-45.5752,-72.0662,59.0,63,75,5.75
345,Pala,TD,2021-04-06 21:20:41,9.3642,14.9046,91.49,12,77,4.92
346,Pultusk,PL,2021-04-06 21:20:41,52.7025,21.0828,36.0,73,67,7.74
347,Okha,RU,2021-04-06 21:17:51,53.5739,142.9478,27.03,94,100,18.68
348,Peniche,PT,2021-04-06 21:20:42,39.3558,-9.3811,55.0,89,96,5.59
349,Zapadnaya Dvina,RU,2021-04-06 21:20:42,56.259,32.0745,30.92,74,100,3.96
350,Moratuwa,LK,2021-04-06 21:20:43,6.773,79.8816,80.6,78,20,4.61
351,Bongandanga,CD,2021-04-06 21:20:43,1.5,21.05,72.63,87,100,3.2
352,Aldan,RU,2021-04-06 21:20:43,58.6031,125.3894,-11.81,95,53,5.19
353,Pingyin,CN,2021-04-06 21:20:44,36.2831,116.4453,55.99,56,100,1.52
354,Yumen,CN,2021-04-06 21:17:31,40.2833,97.2,43.03,50,0,9.95
355,Pacific Grove,US,2021-04-06 21:20:44,36.6177,-121.9166,57.2,62,1,9.22
356,Oildale,US,2021-04-06 21:20:44,35.4197,-119.0195,80.01,33,1,4.61
357,Haines Junction,CA,2021-04-06 21:20:45,60.7522,-137.5108,19.4,42,100,8.05
358,Kholtoson,RU,2021-04-06 21:20:45,50.2981,103.3097,32.14,64,59,0.89
359,Kalabo,ZM,2021-04-06 21:20:45,-14.97,22.6814,66.94,53,75,5.26
360,Changde,CN,2021-04-06 21:20:46,29.0464,111.6783,52.09,99,100,4.47
361,Kintinku,TZ,2021-04-06 21:20:46,-5.8833,35.2333,67.39,91,41,2.08
362,Murzzuschlag,AT,2021-04-06 21:20:47,47.6,15.6833,19.0,88,58,3.22
363,Cidreira,BR,2021-04-06 21:20:47,-30.1811,-50.2056,73.78,81,0,13.42
364,Nacala,MZ,2021-04-06 21:20:47,-14.5428,40.6728,71.02,81,14,7.34
365,Masuda,JP,2021-04-06 21:20:48,34.6667,131.85,44.6,65,20,4.61
366,Grindavik,IS,2021-04-06 21:20:48,63.8424,-22.4338,24.8,68,0,4.61
367,Dum Duma,IN,2021-04-06 21:19:13,27.5667,95.5667,68.32,40,13,1.74
368,Khani,GE,2021-04-06 21:20:48,41.9563,42.9566,53.6,76,0,12.66
369,Koutiala,ML,2021-04-06 21:20:49,12.3917,-5.4642,92.7,7,66,8.23
370,Antofagasta,CL,2021-04-06 21:16:44,-23.65,-70.4,72.0,77,40,14.97
371,Buta,CD,2021-04-06 21:20:49,2.7858,24.73,72.52,87,76,2.64
372,Yantzaza,EC,2021-04-06 21:20:50,-3.8278,-78.7594,77.14,82,82,2.37
373,Logrono,ES,2021-04-06 21:20:50,42.4667,-2.45,46.0,61,40,10.36
374,Garden City,US,2021-04-06 21:18:19,42.3256,-83.331,79.0,34,75,14.97
375,Lima,PE,2021-04-06 21:20:51,-12.0432,-77.0282,75.2,69,0,12.66
376,Sal Rei,CV,2021-04-06 21:20:51,16.1833,-22.9167,69.8,83,20,17.27
377,Fortuna,US,2021-04-06 21:20:51,40.5982,-124.1573,57.0,76,20,18.41
378,Atar,MR,2021-04-06 21:20:52,20.5169,-13.0499,85.73,17,11,9.4
379,Camopi,GF,2021-04-06 21:18:08,3.1655,-52.3158,75.65,97,100,3.15
380,Aklavik,CA,2021-04-06 21:20:52,68.2191,-135.0107,1.4,60,90,4.83
381,Kenai,US,2021-04-06 21:20:52,60.5544,-151.2583,26.6,39,1,8.05
382,Vera Cruz,BR,2021-04-06 21:19:46,-12.6333,-41.0333,77.86,60,94,9.15
383,Itaueira,BR,2021-04-06 21:20:53,-7.6033,-43.0256,83.03,52,100,3.22
384,Ashland,US,2021-04-06 21:20:53,40.8167,-82.2665,77.0,38,1,5.99
385,Los Andes,CL,2021-04-06 21:20:54,-32.8337,-70.5983,75.99,99,5,1.99
386,Asfi,MA,2021-04-06 21:20:54,32.2994,-9.2372,62.15,87,100,7.07
387,Maridi,SS,2021-04-06 21:20:54,4.9158,29.4742,68.99,90,100,6.33
388,Ewa Beach,US,2021-04-06 21:20:55,21.3156,-158.0072,80.6,44,20,12.66
389,Dakar,SN,2021-04-06 21:18:55,14.6937,-17.4441,71.6,73,0,11.5
390,Chapais,CA,2021-04-06 21:20:55,49.7834,-74.8492,53.6,47,1,2.3
391,Puerto Leguizamo,CO,2021-04-06 21:20:56,-0.1934,-74.7819,81.46,71,94,1.77
392,Oranjemund,NA,2021-04-06 21:16:38,-28.55,16.4333,59.38,94,4,2.91
393,Kirensk,RU,2021-04-06 21:20:56,57.7853,108.1119,32.81,95,93,4.81
394,Kontagora,NG,2021-04-06 21:20:56,10.3999,5.4695,87.57,19,3,3.22
395,Charters Towers,AU,2021-04-06 21:20:41,-20.1,146.2667,72.72,77,53,5.46
396,Bridlington,GB,2021-04-06 21:20:57,54.0831,-0.1919,34.0,66,75,3.0
397,Whitehorse,CA,2021-04-06 21:20:57,60.7161,-135.0538,19.99,53,90,9.22
398,Abay,KZ,2021-04-06 21:20:58,49.6311,72.8539,39.2,93,0,4.47
399,Sumbe,AO,2021-04-06 21:20:58,-11.2061,13.8437,80.92,88,96,3.51
400,Kavaratti,IN,2021-04-06 21:20:58,10.5669,72.642,82.89,76,32,9.17
401,Avondale,US,2021-04-06 21:20:59,33.4356,-112.3496,93.0,11,40,8.05
402,Nador,MA,2021-04-06 21:20:59,35.174,-2.9287,60.8,82,0,2.77
403,Otjiwarongo,NA,2021-04-06 21:20:59,-20.4637,16.6477,66.54,60,93,2.68
404,Rundu,NA,2021-04-06 21:21:00,-17.9333,19.7667,70.9,46,43,4.47
405,Tucano,BR,2021-04-06 21:21:00,-10.9631,-38.7867,82.31,54,36,10.13
406,Tura,IN,2021-04-06 21:21:00,25.5198,90.2201,74.21,22,43,4.99
407,Zharkent,KZ,2021-04-06 21:21:01,44.1628,80.0,51.04,43,91,1.59
408,Pochutla,MX,2021-04-06 21:21:01,15.7432,-96.4661,88.0,62,90,11.5
409,Mount Gambier,AU,2021-04-06 21:21:02,-37.8333,140.7667,46.4,100,75,3.44
410,Mecca,SA,2021-04-06 21:21:02,21.4267,39.8261,80.71,43,1,3.78
411,Chara,RU,2021-04-06 21:21:02,56.9064,118.2631,7.66,91,94,2.48
412,Antalaha,MG,2021-04-06 21:21:03,-14.9003,50.2788,76.68,88,100,3.69
413,Porto Novo,BJ,2021-04-06 21:21:03,6.4965,2.6036,84.2,84,40,11.5
414,Surab,PK,2021-04-06 21:21:04,28.4914,66.2585,53.58,15,0,15.97
415,Sitka,US,2021-04-06 21:18:02,57.0531,-135.33,33.8,93,90,6.93
416,Penzance,GB,2021-04-06 21:21:04,50.1186,-5.5371,46.0,49,20,23.02
417,Itapaci,BR,2021-04-06 21:21:05,-14.9508,-49.5494,74.57,85,59,1.7
418,Asosa,ET,2021-04-06 21:21:05,10.0667,34.5333,76.64,17,68,1.81
419,Cervo,ES,2021-04-06 21:19:45,43.6702,-7.4101,50.0,75,100,8.01
420,Georgetown,MY,2021-04-06 21:21:05,5.4112,100.3354,79.0,94,20,2.3
421,Sivaki,RU,2021-04-06 21:21:06,52.6333,126.75,9.27,70,62,16.44
422,Hobyo,SO,2021-04-06 21:21:06,5.3505,48.5268,81.39,54,20,13.87
423,Hervey Bay,AU,2021-04-06 21:21:06,-25.2986,152.8535,70.0,93,94,3.0
424,Bhera,PK,2021-04-06 21:21:07,32.4832,72.9097,63.03,77,48,4.79
425,Berdigestyakh,RU,2021-04-06 21:21:07,62.0989,126.6992,-23.12,100,73,3.31
426,Mogadishu,SO,2021-04-06 21:21:07,2.0371,45.3438,82.31,72,10,14.74
427,Velikiy Ustyug,RU,2021-04-06 21:21:08,60.7644,46.3106,34.74,92,60,11.12
428,Tole,UA,2021-04-06 21:21:08,44.7167,33.8167,55.0,58,100,11.34
429,Itupiranga,BR,2021-04-06 21:21:08,-5.1347,-49.3267,89.6,55,20,4.61
430,Coolum Beach,AU,2021-04-06 21:21:09,-26.5333,153.1,71.01,98,100,1.01
431,Turukhansk,RU,2021-04-06 21:21:09,65.8167,87.9833,32.86,98,100,10.98
432,Xuddur,SO,2021-04-06 21:21:10,4.1213,43.8894,78.12,68,24,14.88
433,Baker City,US,2021-04-06 21:21:10,44.7749,-117.8344,57.2,23,1,4.61
434,Sretensk,RU,2021-04-06 21:21:11,52.2453,117.7093,25.29,58,9,1.25
435,Dunkirk,FR,2021-04-06 21:21:11,51.05,2.3667,37.99,66,38,1.99
436,Andros Town,BS,2021-04-06 21:21:12,24.7,-77.7667,75.2,50,20,11.5
437,Lixourion,GR,2021-04-06 21:21:12,38.2019,20.4314,55.65,81,3,9.93
438,Estelle,US,2021-04-06 21:21:12,29.8458,-90.1067,80.01,61,75,14.97
439,Sao Borja,BR,2021-04-06 21:16:54,-28.6606,-56.0044,72.01,79,7,5.77
440,Aktau,KZ,2021-04-06 21:17:02,43.65,51.2,39.2,87,0,8.95
441,Oyon,PE,2021-04-06 21:21:13,-10.6681,-76.7731,51.89,77,82,4.14
442,Hibbing,US,2021-04-06 21:17:07,47.4272,-92.9377,59.0,26,1,8.05
443,Sinnamary,GF,2021-04-06 21:18:53,5.3833,-52.95,79.66,81,82,10.69
444,Nelson Bay,AU,2021-04-06 21:21:14,-32.7167,152.15,66.0,100,75,4.61
445,El Retorno,CO,2021-04-06 21:21:14,2.3302,-72.6276,78.28,86,76,3.22
446,Kimbe,PG,2021-04-06 21:21:15,-5.5502,150.1429,77.38,90,100,1.63
447,Kannur,IN,2021-04-06 21:21:15,11.8675,75.3576,79.07,88,7,3.96
448,Saint-Francois,FR,2021-04-06 21:18:05,46.4154,3.9054,37.4,48,0,6.91
449,San Quintin,MX,2021-04-06 21:18:55,30.4833,-115.95,66.15,62,87,19.06
450,Goderich,CA,2021-04-06 21:21:16,43.7501,-81.7165,69.8,43,100,13.8
451,Pacifica,US,2021-04-06 21:21:16,37.6138,-122.4869,61.0,76,90,8.05
452,Vao,NC,2021-04-06 21:16:23,-22.6667,167.4833,75.61,65,90,15.41
453,Santo Antonio Do Ica,BR,2021-04-06 21:21:16,-3.1022,-67.9397,83.19,74,92,2.3
454,Dahanu,IN,2021-04-06 21:21:17,19.9667,72.7333,79.12,71,0,1.57
455,Chato,TZ,2021-04-06 21:21:17,-2.6378,31.7669,67.8,89,96,2.66
456,Franca,BR,2021-04-06 21:20:50,-20.5386,-47.4008,65.37,90,65,2.66
457,Petrovsk-Zabaykalskiy,RU,2021-04-06 21:21:18,51.273,108.843,30.69,70,9,2.46
458,Kitimat,CA,2021-04-06 21:21:18,54.0524,-128.6534,41.0,88,100,1.01
459,Kloulklubed,PW,2021-04-06 21:18:59,7.0419,134.2556,77.0,94,75,3.44
460,Puri,IN,2021-04-06 21:21:19,19.8,85.85,78.8,94,4,9.22
461,Matamoros,MX,2021-04-06 21:19:02,25.5333,-103.25,95.0,14,20,2.28
462,Longyearbyen,SJ,2021-04-06 21:21:19,78.2186,15.6401,10.4,48,20,12.66
463,Opunake,NZ,2021-04-06 21:21:20,-39.4556,173.8583,55.99,98,2,7.09
464,Togur,RU,2021-04-06 21:21:20,58.3631,82.8265,32.47,94,100,12.97
465,Tual,ID,2021-04-06 21:16:45,-5.6667,132.75,83.71,71,98,5.26
466,Naze,JP,2021-04-06 21:16:35,28.3667,129.4833,61.75,56,2,20.56
467,Broome,US,2021-04-06 21:16:53,42.2506,-75.833,59.0,10,1,13.8
468,Tyup,KG,2021-04-06 21:20:12,42.7276,78.3648,35.56,77,84,4.38
469,Piranhas,BR,2021-04-06 21:21:21,-16.4269,-51.8222,80.69,76,98,2.62
470,Fare,PF,2021-04-06 21:21:21,-16.7,-151.0167,80.26,62,70,10.69
471,Komsomolskiy,UZ,2021-04-06 21:21:22,40.4272,71.7189,50.0,62,92,0.76
472,Tinskoy,RU,2021-04-06 21:21:22,56.1525,96.9161,32.5,98,78,3.0
473,Oktyabrskoye,RU,2021-04-06 21:21:22,43.0645,44.7417,42.01,75,2,8.95
474,Pontianak,ID,2021-04-06 21:21:23,-0.0333,109.3333,75.2,100,20,1.14
475,Andenes,NO,2021-04-06 21:21:23,69.3143,16.1194,30.99,93,100,28.77
476,Guymon,US,2021-04-06 21:21:23,36.6828,-101.4816,87.8,5,1,25.32
477,Avola,IT,2021-04-06 21:21:24,36.9113,15.1395,59.0,88,75,9.22
478,Grevena,GR,2021-04-06 21:21:24,40.0845,21.4274,46.4,49,0,8.05
479,Shilong,CN,2021-04-06 21:21:25,23.1123,113.8425,78.01,73,40,11.18
480,Ilulissat,GL,2021-04-06 21:17:04,69.2167,-51.1,19.4,86,75,9.22
481,Opuwo,NA,2021-04-06 21:21:25,-18.0607,13.84,73.02,45,29,2.68
482,Belinskiy,RU,2021-04-06 21:21:25,52.9647,43.4165,27.12,97,98,3.02
483,Yinchuan,CN,2021-04-06 21:21:26,38.4681,106.2731,44.01,46,83,6.55
484,Qianjiang,CN,2021-04-06 21:21:26,30.4151,112.8859,53.83,97,100,7.36
485,Longonjo,AO,2021-04-06 21:21:27,-12.9067,15.2533,68.0,65,70,2.98
486,Tsaratanana,MG,2021-04-06 21:21:27,-16.7833,47.65,73.35,88,58,4.85
487,Arcata,US,2021-04-06 21:20:01,40.8665,-124.0828,60.01,87,20,10.36
488,Iracoubo,GF,2021-04-06 21:21:27,5.4802,-53.2011,79.41,82,85,10.78
489,Huanren,CN,2021-04-06 21:21:28,41.2647,125.3667,42.12,48,88,5.06
490,Wencheng,CN,2021-04-06 21:21:28,33.0559,113.7978,53.62,82,100,0.69
491,Siparia,TT,2021-04-06 21:21:29,10.1333,-61.5,84.0,78,61,3.0
492,Palmer,US,2021-04-06 21:21:29,42.1584,-72.3287,66.2,26,20,10.36
493,Balaipungut,ID,2021-04-06 21:21:29,1.05,101.2833,75.22,97,76,1.36
494,Caicedonia,CO,2021-04-06 21:21:30,4.3324,-75.8267,75.2,69,40,5.75
495,Qui Nhon,VN,2021-04-06 21:21:30,13.7667,109.2333,73.69,92,99,5.28
496,Puerto Baquerizo Moreno,EC,2021-04-06 21:21:30,-0.9,-89.6,78.8,89,75,5.75
497,Sorland,NO,2021-04-06 21:21:31,67.667,12.6934,35.6,69,75,29.93
498,Omsukchan,RU,2021-04-06 21:18:56,62.5333,155.8,6.28,93,100,2.3
499,Honningsvag,NO,2021-04-06 21:21:31,70.9821,25.9704,32.0,86,75,21.85
500,Tocopilla,CL,2021-04-06 21:21:32,-22.092,-70.1979,72.95,73,22,15.48
501,Waddan,LY,2021-04-06 21:21:32,29.1614,16.139,66.0,46,0,12.08
502,Progreso,MX,2021-04-06 21:21:32,21.2833,-89.6667,93.2,29,75,10.36
503,Shingu,JP,2021-04-06 21:21:33,33.7333,135.9833,48.76,90,85,4.83
504,Afrikanda,RU,2021-04-06 21:21:33,67.4429,32.7828,30.99,89,71,8.08
505,Imeni Poliny Osipenko,RU,2021-04-06 21:21:34,52.4201,136.4853,20.16,84,100,18.88
506,Amahai,ID,2021-04-06 21:21:34,-3.3333,128.9167,81.0,93,92,3.69
507,Florence,IT,2021-04-06 21:18:24,43.7667,11.25,44.6,45,40,13.8
508,Krasnovishersk,RU,2021-04-06 21:21:34,60.4078,57.082,31.62,96,100,2.89
509,Kamoke,PK,2021-04-06 21:21:35,31.9744,74.2244,62.6,82,40,10.36
510,Kichera,RU,2021-04-06 21:21:35,55.9375,110.0997,20.07,90,63,2.91
511,Kushmurun,KZ,2021-04-06 21:21:35,52.4503,64.6311,33.06,93,100,6.22
512,Praia,CV,2021-04-06 21:21:36,14.9215,-23.5087,78.8,36,0,19.57
513,Sadri,IN,2021-04-06 21:21:36,25.1833,73.4333,79.66,29,0,10.8
514,Anadyr,RU,2021-04-06 21:21:37,64.75,177.4833,-9.0,77,0,6.71
515,Batemans Bay,AU,2021-04-06 21:21:37,-35.7167,150.1833,64.0,98,54,1.01
516,Klichka,RU,2021-04-06 21:21:37,50.4457,117.996,23.52,50,61,4.7
517,Suluova,TR,2021-04-06 21:21:38,40.8313,35.6479,53.6,58,75,2.3
518,Akdepe,TM,2021-04-06 21:21:38,42.0551,59.3788,53.6,62,0,9.22
519,Nicolas Bravo,MX,2021-04-06 21:21:15,18.45,-88.9167,81.0,69,75,11.5
520,Mayor Pablo Lagerenza,PY,2021-04-06 21:21:38,-19.9309,-60.7718,82.96,61,73,5.99
521,Salalah,OM,2021-04-06 21:21:40,17.0151,54.0924,80.6,74,0,2.3
522,Point Fortin,TT,2021-04-06 21:21:40,10.1833,-61.6833,84.0,78,44,3.0
523,Ayia Galini,GR,2021-04-06 21:21:40,35.1,24.6833,60.01,75,15,3.0
524,Yablonovo,RU,2021-04-06 21:21:41,50.8523,37.3574,46.4,57,0,13.42
525,Boende,CD,2021-04-06 21:21:41,-0.2167,20.8667,71.78,95,85,1.57
526,Gat,IL,2021-04-06 21:21:41,31.61,34.7642,73.0,45,75,2.71
527,Sardarshahr,IN,2021-04-06 21:21:42,28.4333,74.4833,70.07,55,57,9.95
528,Batsfjord,NO,2021-04-06 21:21:42,70.6345,29.7185,32.0,80,0,18.41
529,Valle De Allende,MX,2021-04-06 21:21:42,26.9333,-105.4,86.52,9,24,2.35
530,Aswan,EG,2021-04-06 21:21:43,24.0934,32.907,81.61,9,0,8.66
531,Padang,ID,2021-04-06 21:21:43,-0.9492,100.3543,75.2,94,20,3.44
532,Kuusankoski,FI,2021-04-06 21:21:43,60.907,26.6244,35.6,64,0,14.97
533,Cartagena,CO,2021-04-06 21:20:35,10.3997,-75.5144,87.8,70,75,12.66
534,Sao Joao Da Barra,BR,2021-04-06 21:21:44,-21.6403,-41.0511,77.0,69,0,9.22
535,Surskoye,RU,2021-04-06 21:21:44,54.4821,46.7214,29.68,96,71,5.5
536,Marovoay,MG,2021-04-06 21:17:06,-16.1,46.6333,78.8,89,20,2.3
537,Xining,CN,2021-04-06 21:21:45,36.6167,101.7667,36.59,76,100,3.02
538,Araouane,ML,2021-04-06 21:21:45,18.9048,-3.5265,83.66,7,0,7.67
539,Buala,SB,2021-04-06 21:21:46,-8.145,159.5921,78.28,87,100,8.88
540,Okakarara,NA,2021-04-06 21:21:46,-20.5833,17.4333,65.79,67,12,5.5
541,Flin Flon,CA,2021-04-06 21:20:38,54.7682,-101.865,44.6,49,75,4.61
542,Moose Factory,CA,2021-04-06 21:21:46,51.2585,-80.6094,41.0,81,90,2.3
543,Roma,US,2021-04-06 21:17:53,43.2128,-75.4557,61.0,18,1,12.66
544,Vila Franca Do Campo,PT,2021-04-06 21:21:47,37.7167,-25.4333,59.0,94,40,4.61
545,Kaoma,ZM,2021-04-06 21:21:47,-14.7833,24.8,67.3,63,88,4.45
546,Markova,UA,2021-04-06 21:21:48,48.6758,24.4138,28.83,94,100,3.02
547,Kralendijk,BQ,2021-04-06 21:17:14,12.15,-68.2667,82.4,74,40,19.57
548,Mayo,US,2021-04-06 21:21:48,38.8876,-76.5119,70.0,48,1,9.22
549,Wilmington,US,2021-04-06 21:21:49,34.2257,-77.9447,84.2,18,1,13.8
550,Necochea,AR,2021-04-06 21:17:22,-38.5473,-58.7368,79.0,60,9,10.0
551,Laguna,US,2021-04-06 21:21:49,38.421,-121.4238,75.99,40,1,8.05
552,Talnakh,RU,2021-04-06 21:21:49,69.4865,88.3972,25.7,97,100,2.8
553,Strezhevoy,RU,2021-04-06 21:21:50,60.7333,77.5889,32.0,100,90,8.95
554,Vung Tau,VN,2021-04-06 21:21:50,10.346,107.0843,81.01,77,100,20.94
555,Mlonggo,ID,2021-04-06 21:21:50,-6.5333,110.7,78.8,94,40,9.22
556,Olot,ES,2021-04-06 21:21:51,42.181,2.4901,50.0,66,100,1.63
557,Parana,AR,2021-04-06 21:17:14,-31.732,-60.5238,84.99,57,15,3.0
558,San Lorenzo,PY,2021-04-06 21:21:51,-25.3333,-57.5333,77.0,78,75,4.61
559,Atambua,ID,2021-04-06 21:21:52,-9.1061,124.8925,72.7,85,92,1.66
560,Dzhida,RU,2021-04-06 21:21:52,50.6772,106.1806,36.73,67,21,1.28
561,Cracow,US,2021-04-06 21:21:52,43.7424,-82.8199,75.2,43,40,14.97
562,Rocha,UY,2021-04-06 21:18:45,-34.4833,-54.3333,69.85,82,34,9.86
563,Silvania,BR,2021-04-06 21:21:53,-16.6589,-48.6081,75.2,73,40,6.91
564,Los Algarrobos,PA,2021-04-06 21:21:53,8.5,-82.4333,87.8,62,20,10.36
565,Ternovka,RU,2021-04-06 21:21:54,51.678,41.6375,40.57,65,35,6.78
566,El Tular,MX,2021-04-06 21:21:54,18.1583,-93.35,87.8,51,75,5.75
567,Cairns,AU,2021-04-06 21:21:54,-16.9167,145.7667,75.2,88,90,2.3
568,Huilong,CN,2021-04-06 21:18:50,31.8111,121.655,55.99,76,100,1.01
569,Ambulu,ID,2021-04-06 21:21:55,-8.345,113.6058,75.33,92,100,2.33
570,Mayya,RU,2021-04-06 21:21:55,61.7333,130.2811,-22.0,76,0,2.53
571,Libertador General San Martin,AR,2021-04-06 21:21:56,-23.8064,-64.7876,78.01,84,65,1.99
572,Juripiranga,BR,2021-04-06 21:21:56,-7.3733,-35.2381,80.6,78,0,10.36
573,Sawakin,SD,2021-04-06 21:21:56,19.1059,37.3321,78.28,78,1,3.62
574,Vila Velha,BR,2021-04-06 21:21:57,-20.3297,-40.2925,81.0,78,20,6.91
575,Rayong,TH,2021-04-06 21:21:57,12.8333,101.4333,82.99,99,90,2.21
576,Zhigansk,RU,2021-04-06 21:17:42,66.7697,123.3711,-12.48,99,95,9.91
577,Puerto Del Rosario,ES,2021-04-06 21:21:58,28.5004,-13.8627,66.2,59,20,5.75
578,Stepnogorsk,KZ,2021-04-06 21:21:58,52.3544,71.8869,30.24,96,90,7.4
579,Thanh Hoa,VN,2021-04-06 21:21:58,19.8,105.7667,71.46,94,63,0.54
580,Bismarck,US,2021-04-06 21:21:11,46.8083,-100.7837,54.0,28,90,12.66
581,Huarmey,PE,2021-04-06 21:21:59,-10.0681,-78.1522,75.49,73,96,11.34
582,Caravelas,BR,2021-04-06 21:21:59,-17.7125,-39.2481,75.7,69,2,5.3
583,Coquimbo,CL,2021-04-06 21:21:59,-29.9533,-71.3436,66.2,68,0,11.5
584,Coihueco,CL,2021-04-06 21:22:00,-36.6167,-71.8333,64.4,63,75,4.61
585,Taltal,CL,2021-04-06 21:18:17,-25.4,-70.4833,70.36,72,29,7.47
586,Manga,BF,2021-04-06 21:22:00,11.6636,-1.0731,91.02,15,85,4.25
587,Provideniya,RU,2021-04-06 21:22:01,64.3833,-173.3,5.0,66,0,6.71
588,Sola,VU,2021-04-06 21:22:01,-13.8833,167.55,82.4,83,20,3.44
